FECHA,TOTAL SAT
2020-06-01,1468.56
2020-06-01,1321.38
2020-06-01,0.0
2020-06-01,3248.0
2020-06-01,5242.75
2020-06-01,950.04
2020-06-01,0.0
2020-06-01,0.0
2020-06-01,117.03
2020-06-01,1874.42
2020-06-01,3486.73
2020-06-01,2320.0
2020-06-01,2273.6
2020-06-01,1734.12
2020-06-01,13.86
2020-06-01,19.82
2020-06-01,2463.61
2020-06-01,1875.89
2020-06-01,406.0
2020-06-01,288.14
2020-06-01,0.0
2020-06-01,4621.26
2020-06-01,0.0
2020-06-01,0.0
2020-06-01,1287.6
2020-06-01,6252.4
2020-06-01,696.0
2020-06-01,16.54
2020-06-01,0.0
2020-06-01,1156.25
2020-06-01,1853.25
2020-06-01,1351.0
2020-06-01,583.8
2020-06-01,4348.0
2020-06-01,0.0
2020-06-01,4524.93
2020-06-01,4683.62
2020-06-01,2929.7
2020-06-01,1136.8
2020-06-01,4640.0
2020-06-01,34.67
2020-06-01,2039.05
2020-06-01,3836.13
2020-06-01,820.41
2020-06-01,4284.25
2020-06-01,3271.2
2020-06-01,140.0
2020-06-01,3329.2
2020-06-01,1566.0
2020-06-01,0.0
2020-06-01,0.0
2020-06-01,15.22
2020-06-01,1617.5
2020-06-01,0.0
2020-06-01,0.0
2020-06-01,0.0
2020-06-01,3176.89
2020-06-01,5063.02
2020-06-01,4811.68
2020-06-01,5008.44
2020-06-01,872.36
2020-06-01,1702.9
2020-06-01,0.0
2020-06-01,0.0
2020-06-01,0.0
2020-06-01,7559.96
2020-06-01,275.44
2020-06-01,218.14
2020-06-01,0.0
2020-06-01,7099.2
2020-06-01,509.99
2020-06-01,2200.0
2020-06-01,140.0
2020-06-01,453.56
2020-06-01,0.0
2020-06-01,0.0
2020-06-01,227.0
2020-06-01,0.0
2020-06-01,2644.8
2020-06-01,0.0
2020-06-01,4393.15
2020-06-01,255.26
2020-06-01,497.64
2020-06-01,0.0
2020-06-01,2348.0
2020-06-01,1276.0
2020-06-01,3306.0
2020-06-01,323.57
2020-06-01,398.99
2020-06-01,2756.16
2020-06-01,146.81
2020-06-01,208.8
2020-06-01,603.2
2020-06-01,310.01
2020-06-01,310.01
2020-06-01,267.0
2020-06-01,0.0
2020-06-01,5724.6
2020-06-01,3938.2
2020-06-01,84.3
2020-06-01,98.14
2020-06-01,355.59
2020-06-01,0.0
2020-06-01,3248.31
2020-06-01,0.0
2020-06-01,5685.35
2020-06-01,0.0
2020-06-01,0.0
2020-06-01,6960.0
2020-06-01,255.2
2020-06-01,1453.79
2020-06-01,128.19
2020-06-01,1633.74
2020-06-01,2372.57
2020-06-01,1666.75
2020-06-01,1239.46
2020-06-01,452.4
2020-06-01,80.01
2020-06-01,1740.0
2020-06-01,2504.21
2020-06-01,0.0
2020-06-01,1160.0
2020-06-01,11.1
2020-06-01,0.0
2020-06-01,4951.95
2020-06-01,0.0
2020-06-01,1870.96
2020-06-01,2350.0
2020-06-01,140.0
2020-06-01,0.0
2020-06-01,6264.0
2020-06-01,6264.0
2020-06-01,5348.0
2020-06-01,300.0
2020-06-01,219.93
2020-06-01,2273.6
2020-06-01,4685.0
2020-06-01,1083.18
2020-06-01,1740.0
2020-06-01,2021.94
2020-06-01,0.0
2020-06-01,496.48
2020-06-01,0.0
2020-06-01,0.0
2020-06-01,189.8
2020-06-01,59.57
2020-06-01,22.0
2020-07-01,464.0
2020-07-01,844.48
2020-07-01,0.0
2020-07-01,0.0
2020-07-01,5265.24
2020-07-01,4857.21
2020-07-01,6170.3
2020-07-01,317.78
2020-07-01,0.0
2020-07-01,235.49
2020-07-01,143.0
2020-07-01,22.0
2020-07-01,191.47
2020-07-01,0.0
2020-07-01,5568.78
2020-07-01,3445.2
2020-07-01,389.76
2020-07-01,651.46
2020-07-01,80.0
2020-07-01,568.4
2020-07-01,121.8
2020-07-01,6186.39
2020-07-01,210.4
2020-07-01,2360.63
2020-07-01,0.0
2020-07-01,0.0
2020-07-01,7261.6
2020-07-01,2998.6
2020-07-01,1067.2
2020-07-01,348.3
2020-07-01,175.0
2020-07-01,448.59
2020-07-01,549.01
2020-07-01,4128.12
2020-07-01,5551.77
2020-07-01,5551.75
2020-07-01,1210.02
2020-07-01,0.0
2020-07-01,4766.5
2020-07-01,2262.0
2020-07-01,478.0
2020-07-01,4.67
2020-07-01,1809.6
2020-07-01,0.0
2020-07-01,2888.24
2020-07-01,1474.3
2020-07-01,170.0
2020-07-01,698.0
2020-07-01,0.0
2020-07-01,6324.19
2020-07-01,0.0
2020-07-01,6960.0
2020-07-01,1160.0
2020-07-01,1900.0
2020-07-01,236.57
2020-07-01,199.51
2020-07-01,16.0
2020-07-01,3765.31
2020-07-01,53.0
2020-07-01,3310.5
2020-07-01,2360.65
2020-07-01,452.4
2020-07-01,178.0
2020-07-01,633.65
2020-07-01,928.0
2020-07-01,0.0
2020-07-01,5980.0
2020-07-01,87.43
2020-07-01,22.0
2020-07-01,0.0
2020-07-01,130.5
2020-07-01,0.0
2020-07-01,1321.38
2020-07-01,742.4
2020-07-01,6734.5
2020-07-01,0.0
2020-07-01,0.0
2020-07-01,0.0
2020-07-01,2470.8
2020-07-01,552.16
2020-07-01,1740.0
2020-07-01,5220.0
2020-07-01,3408.37
2020-07-01,622.08
2020-07-01,2793.52
2020-07-01,83.23
2020-07-01,157.49
2020-07-01,599.33
2020-07-01,0.0
2020-07-01,0.0
2020-07-01,5348.0
2020-07-01,0.0
2020-07-01,200.0
2020-07-01,599.0
2020-07-01,0.0
2020-07-01,0.0
2020-07-01,0.0
2020-07-01,218.13
2020-07-01,643.73
2020-07-01,638.0
2020-07-01,348.0
2020-07-01,3792.5
2020-07-01,870.0
2020-07-01,0.0
2020-07-01,0.0
2020-07-01,0.0
2020-07-01,189.86
2020-07-01,82.0
2020-07-01,250.72
2020-07-01,5920.65
2020-07-01,2764.98
2020-07-01,8221.22
2020-07-01,2307.24
2020-07-01,103.8
2020-07-01,5737.41
2020-07-01,129.92
2020-07-01,2020.0
2020-07-01,6960.0
2020-07-01,509.24
2020-07-01,5980.96
2020-07-01,615.26
2020-07-01,175.0
2020-07-01,700.0
2020-07-01,185.62
2020-07-01,1825.64
2020-07-01,1825.64
2020-07-01,1825.64
2020-07-01,1630.09
2020-07-01,1630.09
2020-07-01,1825.64
2020-07-01,1825.64
2020-07-01,1825.64
2020-07-01,1630.09
2020-07-01,1825.64
2020-07-01,1825.64
2020-07-01,1825.64
2020-07-01,1630.09
2020-07-01,1630.09
2020-07-01,-1630.09
2020-07-01,-1825.64
2020-07-01,-1630.09
2020-07-01,-1825.64
2020-07-01,-1825.64
2020-07-01,-1825.64
2020-07-01,-1630.09
2020-07-01,-1825.64
2020-07-01,-1825.64
2020-07-01,-1630.09
2020-07-01,-1630.09
2020-07-01,-1825.64
2020-07-01,-1825.64
2020-07-01,-1825.64
2020-07-01,5000.01
2020-07-01,2401.2
2020-07-01,1392.0
2020-07-01,4627.99
2020-07-01,401.36
2020-07-01,6735.53
2020-07-01,2320.0
2020-07-01,2231.58
2020-07-01,727.56
2020-07-01,3597.99
2020-07-01,445.52
2020-07-01,174.02
2020-07-01,2900.0
2020-07-01,1450.0
2020-07-01,1809.6
2020-07-01,7621.2
2020-07-01,1341.89
2020-07-01,6867.78
2020-07-01,1339.8
2020-07-01,762.7
2020-07-01,5348.0
2020-07-01,0.0
2020-07-01,300.0
2020-07-01,150.0
2020-07-01,200.0
2020-07-01,128.02
2020-07-01,0.0
2020-07-01,1450.0
2020-07-01,305.34
2020-07-01,140.0
2020-07-01,0.0
2020-07-01,210.0
2020-07-01,1205.25
2020-07-01,179.7
2020-07-01,36.0
2020-07-01,267.0
2020-07-01,170.0
2020-07-01,1513.8
2020-07-01,1995.2
2020-07-01,300.0
2020-07-01,530.79
2020-07-01,300.0
2020-07-01,2296.8
2020-07-01,391.33
2020-07-01,1446.08
2020-07-01,0.0
2020-07-01,0.0
2020-07-01,0.0
2020-07-01,0.0
2020-07-01,0.0
2020-07-01,5757.31
2020-07-01,3825.77
2020-07-01,1392.0
2020-07-01,1667.72
2020-07-01,10.72
2020-07-01,139.0
2020-07-01,306.24
2020-07-01,1160.0
2020-07-01,126.58
2020-07-01,6515.02
2020-07-01,6857.22
2020-07-01,0.0
2020-07-01,0.0
2020-07-01,1503.36
2020-07-01,417.6
2020-07-01,924.52
2020-07-01,1915.16
2020-07-01,7.6
2020-07-01,1809.6
2020-07-01,398.99
2020-07-01,0.0
2020-07-01,6902.09
2020-07-01,3616.88
2020-07-01,4547.2
2020-07-01,464.0
2020-07-01,7200.44
2020-07-01,758.0
2020-07-01,1548.92
2020-07-01,626.04
2020-07-01,505.76
2020-07-01,1740.0
2020-07-01,4321.0
2020-07-01,358.96
2020-07-01,1666.75
2020-07-01,0.0
2020-07-01,2906.98
2020-07-01,0.0
2020-07-01,5255.31
2020-07-01,5507.56
2020-07-01,1185.0
2020-07-01,353.0
2020-07-01,5378.95
2020-07-01,140.0
2020-07-01,0.0
2020-07-01,765.6
2020-07-01,3016.0
2020-07-01,0.0
2020-07-01,1310.22
2020-07-01,100.0
2020-07-01,78.0
2020-07-01,3950.0
2020-07-01,93.0
2020-07-01,300.0
2020-07-01,500.0
2020-07-01,362.93
2020-07-01,300.0
2020-07-01,189.15
2020-07-01,1574.82
2020-07-01,8185.8
2020-07-01,4092.9
2020-07-01,1786.4
2020-07-01,120.06
2020-07-01,0.0
2020-07-01,0.0
2020-07-01,341.33
2020-07-01,3348.0
2020-07-01,3348.0
2020-07-01,2116.05
2020-07-01,0.0
2020-07-01,0.0
2020-07-01,480.22
2020-07-01,232.0
2020-07-01,18.35
2020-07-01,4060.0
2020-07-01,974.4
2020-07-01,271.44
2020-07-01,0.0
2020-07-01,934.03
2020-07-01,45.94
2020-07-01,1489.44
2020-07-01,3860.19
2020-07-01,881.14
2020-07-01,1757.4
2020-07-01,1410.7
2020-07-01,1740.0
2020-07-01,201.84
2020-07-01,754.0
2020-07-01,331.83
2020-07-01,284.65
2020-07-01,2088.0
2020-07-01,5307.06
2020-07-01,4685.0
2020-07-01,1840.2
2020-07-01,626.4
2020-07-01,7403.61
2020-07-01,1472.16
2020-07-01,6680.38
2020-07-01,-1410.7
2020-07-01,2942.44
2020-07-01,232.01
2020-07-01,705.35
2020-07-01,-705.35
2020-07-01,0.0
2020-07-01,0.0
2020-07-01,555.03
2020-07-01,21.31
2020-07-01,4085.42
2020-07-01,0.0
2020-07-01,17.99
2020-07-01,144.0
2020-07-01,0.0
2020-08-01,568.4
2020-08-01,504.6
2020-08-01,6439.6
2020-08-01,6440.3
2020-08-01,1825.64
2020-08-01,-1825.64
2020-08-01,1450.0
2020-08-01,2615.8
2020-08-01,350.32
2020-08-01,243.6
2020-08-01,6960.0
2020-08-01,1154.2
2020-08-01,0.0
2020-08-01,278.86
2020-08-01,598.25
2020-08-01,0.0
2020-08-01,1042.49
2020-08-01,792.4
2020-08-01,730.8
2020-08-01,2784.0
2020-08-01,3709.33
2020-08-01,448.92
2020-08-01,0.0
2020-08-01,0.0
2020-08-01,568.4
2020-08-01,504.6
2020-08-01,0.0
2020-08-01,0.0
2020-08-01,0.0
2020-08-01,0.0
2020-08-01,0.0
2020-08-01,1199.0
2020-08-01,1498.0
2020-08-01,0.0
2020-08-01,300.0
2020-08-01,0.0
2020-08-01,0.0
2020-08-01,1669.47
2020-08-01,0.0
2020-08-01,4062.32
2020-08-01,185.6
2020-08-01,76.56
2020-08-01,549.01
2020-08-01,2559.44
2020-08-01,2403.76
2020-08-01,114.2
2020-08-01,4766.5
2020-08-01,580.0
2020-08-01,0.0
2020-08-01,186.69
2020-08-01,2868.67
2020-08-01,6188.6
2020-08-01,217.62
2020-08-01,7024.08
2020-08-01,2900.0
2020-08-01,458.2
2020-08-01,2387.65
2020-08-01,46.19
2020-08-01,313.2
2020-08-01,300.0
2020-08-01,1020.8
2020-08-01,236.57
2020-08-01,0.0
2020-08-01,0.0
2020-08-01,0.0
2020-08-01,304.38
2020-08-01,211.12
2020-08-01,0.0
2020-08-01,50.0
2020-08-01,178.0
2020-08-01,4393.15
2020-08-01,440.01
2020-08-01,627.5
2020-08-01,60.87
2020-08-01,0.0
2020-08-01,0.0
2020-08-01,82.0
2020-08-01,0.0
2020-08-01,328.57
2020-08-01,1321.38
2020-08-01,6867.78
2020-08-01,180.0
2020-08-01,1569.3
2020-08-01,5175.68
2020-08-01,282.0
2020-08-01,499.38
2020-08-01,827.08
2020-08-01,0.0
2020-08-01,1508.0
2020-08-01,0.0
2020-08-01,632.0
2020-08-01,185.38
2020-08-01,1999.0
2020-08-01,0.0
2020-08-01,0.0
2020-08-01,960.0
2020-08-01,322.6
2020-08-01,0.0
2020-08-01,0.0
2020-08-01,2726.0
2020-08-01,22.92
2020-08-01,103.09
2020-08-01,339.3
2020-08-01,183.28
2020-08-01,1881.87
2020-08-01,4724.48
2020-08-01,499.0
2020-08-01,399.0
2020-08-01,91.78
2020-08-01,336.4
2020-08-01,7003.61
2020-08-01,6291.53
2020-08-01,1136.8
2020-08-01,7232.6
2020-08-01,1958.09
2020-08-01,280.56
2020-08-01,6420.6
2020-08-01,1137.64
2020-08-01,0.0
2020-08-01,0.0
2020-08-01,2320.0
2020-08-01,5000.0
2020-08-01,200.0
2020-08-01,177.75
2020-08-01,284.32
2020-08-01,2460.55
2020-08-01,216.0
2020-08-01,0.0
2020-08-01,3234.08
2020-08-01,0.0
2020-08-01,358.0
2020-08-01,300.01
2020-08-01,123.0
2020-08-01,0.0
2020-08-01,4063.77
2020-08-01,0.0
2020-08-01,1929.02
2020-08-01,0.0
2020-08-01,24.42
2020-08-01,1044.0
2020-08-01,123.17
2020-08-01,408.32
2020-08-01,0.0
2020-08-01,4154.11
2020-08-01,925.19
2020-08-01,1856.0
2020-08-01,829.4
2020-08-01,450.0
2020-08-01,300.0
2020-08-01,716.88
2020-08-01,28.63
2020-08-01,5112.76
2020-08-01,4063.77
2020-08-01,6500.18
2020-08-01,0.0
2020-08-01,6846.09
2020-08-01,7692.0
2020-08-01,150.0
2020-08-01,1900.0
2020-08-01,0.0
2020-08-01,2060.35
2020-08-01,124.82
2020-08-01,0.0
2020-08-01,0.0
2020-08-01,0.0
2020-08-01,257.82
2020-08-01,398.99
2020-08-01,0.0
2020-08-01,2212.25
2020-08-01,459.2
2020-08-01,144.0
2020-08-01,2053.2
2020-08-01,700.0
2020-08-01,275.28
2020-08-01,0.0
2020-08-01,0.0
2020-08-01,2822.43
2020-08-01,0.0
2020-08-01,2786.32
2020-08-01,0.0
2020-08-01,300.0
2020-08-01,73.36
2020-08-01,2030.0
2020-08-01,50.0
2020-08-01,1397.75
2020-08-01,0.0
2020-08-01,5730.4
2020-08-01,5730.4
2020-08-01,807.94
2020-08-01,542.65
2020-08-01,42.87
2020-08-01,2433.78
2020-08-01,3770.0
2020-08-01,150.0
2020-08-01,7149.68
2020-08-01,178.0
2020-08-01,696.0
2020-08-01,160.52
2020-08-01,128.0
2020-08-01,1464.54
2020-08-01,836.12
2020-08-01,5307.06
2020-08-01,931.48
2020-08-01,0.0
2020-08-01,0.0
2020-08-01,1773.46
2020-08-01,2900.0
2020-08-01,366.5
2020-08-01,3609.92
2020-08-01,348.0
2020-08-01,500.0
2020-08-01,387.1
2020-08-01,161.6
2020-08-01,1418.15
2020-08-01,303.92
2020-08-01,4751.01
2020-08-01,131.1
2020-08-01,267.96
2020-08-01,144.0
2020-08-01,5800.0
2020-08-01,777.0
2020-08-01,4613.24
2020-08-01,2814.83
2020-08-01,778.13
2020-08-01,2928.66
2020-08-01,0.0
2020-08-01,3771.45
2020-08-01,0.0
2020-08-01,2850.0
2020-08-01,2296.8
2020-08-01,0.0
2020-08-01,0.0
2020-08-01,0.0
2020-08-01,53.71
2020-09-01,568.4
2020-09-01,0.0
2020-09-01,5588.0
2020-09-01,2532.8
2020-09-01,1725.8
2020-09-01,2657.85
2020-09-01,575.49
2020-09-01,194.91
2020-09-01,643.8
2020-09-01,2262.0
2020-09-01,1508.0
2020-09-01,129.46
2020-09-01,776.74
2020-09-01,358.5
2020-09-01,58.32
2020-09-01,127.6
2020-09-01,6496.0
2020-09-01,1449.44
2020-09-01,2505.6
2020-09-01,6439.6
2020-09-01,6440.3
2020-09-01,687.38
2020-09-01,525.75
2020-09-01,1165.1
2020-09-01,319.95
2020-09-01,0.0
2020-09-01,5410.24
2020-09-01,0.0
2020-09-01,96.0
2020-09-01,630.11
2020-09-01,2923.2
2020-09-01,348.0
2020-09-01,1479.0
2020-09-01,986.0
2020-09-01,170.0
2020-09-01,172.96
2020-09-01,0.0
2020-09-01,0.0
2020-09-01,7644.45
2020-09-01,0.0
2020-09-01,6499.0
2020-09-01,-776.74
2020-09-01,-129.46
2020-09-01,208.28
2020-09-01,0.0
2020-09-01,1986.95
2020-09-01,211.42
2020-09-01,53.0
2020-09-01,241.33
2020-09-01,689.04
2020-09-01,549.01
2020-09-01,2561.91
2020-09-01,0.0
2020-09-01,3751.44
2020-09-01,348.0
2020-09-01,0.0
2020-09-01,0.0
2020-09-01,3059.96
2020-09-01,3306.0
2020-09-01,425.02
2020-09-01,0.0
2020-09-01,250.0
2020-09-01,350.0
2020-09-01,1200.0
2020-09-01,411.85
2020-09-01,457.98
2020-09-01,7103.7
2020-09-01,144.0
2020-09-01,4766.66
2020-09-01,4471.8
2020-09-01,92.36
2020-09-01,17.62
2020-09-01,1107.8
2020-09-01,96.46
2020-09-01,742.4
2020-09-01,0.0
2020-09-01,6635.2
2020-09-01,385.12
2020-09-01,1400.65
2020-09-01,452.4
2020-09-01,5161.54
2020-09-01,1924.32
2020-09-01,750.04
2020-09-01,4150.0
2020-09-01,0.0
2020-09-01,556.8
2020-09-01,1000.0
2020-09-01,200.0
2020-09-01,215.48
2020-09-01,3132.0
2020-09-01,22.0
2020-09-01,305.34
2020-09-01,3828.0
2020-09-01,0.0
2020-09-01,398.15
2020-09-01,1998.6
2020-09-01,108.34
2020-09-01,139.97
2020-09-01,3323.4
2020-09-01,420.63
2020-09-01,994.18
2020-09-01,6675.3
2020-09-01,147.0
2020-09-01,567.47
2020-09-01,214.9
2020-09-01,2146.5
2020-09-01,169.66
2020-09-01,2300.0
2020-09-01,6349.2
2020-09-01,0.0
2020-09-01,0.0
2020-09-01,160.23
2020-09-01,3131.8
2020-09-01,454.7
2020-09-01,430.69
2020-09-01,5609.82
2020-09-01,1916.22
2020-09-01,0.0
2020-09-01,0.0
2020-09-01,24.3
2020-09-01,4176.0
2020-09-01,365.4
2020-09-01,180.0
2020-09-01,1574.55
2020-09-01,0.0
2020-09-01,6842.84
2020-09-01,4275.76
2020-09-01,2639.0
2020-09-01,93.09
2020-09-01,4192.7
2020-09-01,167.04
2020-09-01,399.0
2020-09-01,2320.0
2020-09-01,1920.0
2020-09-01,0.0
2020-09-01,0.0
2020-09-01,6960.0
2020-09-01,2563.59
2020-09-01,200.0
2020-09-01,77.67
2020-09-01,436.62
2020-09-01,309.07
2020-09-01,0.0
2020-09-01,229.68
2020-09-01,1566.0
2020-09-01,29.8
2020-09-01,345.0
2020-09-01,195.0
2020-09-01,1044.0
2020-09-01,303.0
2020-09-01,72.0
2020-09-01,4.08
2020-09-01,1026.6
2020-09-01,0.0
2020-09-01,0.0
2020-09-01,1862.96
2020-09-01,3812.69
2020-09-01,649.6
2020-09-01,73.86
2020-09-01,4872.0
2020-09-01,0.0
2020-09-01,318.0
2020-09-01,2112.3
2020-09-01,72.23
2020-09-01,945.42
2020-09-01,397.95
2020-09-01,3149.4
2020-09-01,3480.0
2020-09-01,3771.45
2020-09-01,0.0
2020-09-01,33.43
2020-09-01,144.0
2020-09-01,28.65
2020-09-01,162.4
2020-09-01,185.6
2020-09-01,52.06
2020-09-01,24.41
2020-09-01,4732.8
2020-09-01,2053.2
2020-09-01,7816.8
2020-09-01,94.94
2020-09-01,4180.35
2020-09-01,5878.21
2020-09-01,754.02
2020-09-01,580.0
2020-09-01,3688.8
2020-09-01,1238.88
2020-09-01,721.03
2020-09-01,250.0
2020-09-01,3628.48
2020-09-01,2334.45
2020-09-01,2211.25
2020-09-01,0.0
2020-09-01,0.0
2020-09-01,2610.0
2020-09-01,4245.6
2020-09-01,269.88
2020-09-01,224.7
2020-09-01,398.99
2020-09-01,406.0
2020-09-01,3062.4
2020-09-01,217.15
2020-09-01,0.0
2020-09-01,1578.5
2020-09-01,459.17
2020-09-01,3770.0
2020-09-01,7703.73
2020-09-01,156.1
2020-09-01,3944.0
2020-09-01,0.0
2020-09-01,1656.48
2020-09-01,2059.77
2020-09-01,1586.05
2020-09-01,1862.96
2020-09-01,1095.97
2020-09-01,0.0
2020-09-01,2670.87
2020-09-01,0.0
2020-09-01,2738.76
2020-09-01,6349.2
2020-09-01,144.0
2020-09-01,1125.2
2020-09-01,32.35
2020-09-01,62.53
2020-09-01,575.36
2020-09-01,1962.48
2020-09-01,1390.9
2020-09-01,0.0
2020-09-01,0.0
2020-09-01,0.0
2020-09-01,1670.4
2020-09-01,524.78
2020-09-01,5015.38
2020-09-01,0.0
2020-09-01,265.0
2020-09-01,83.4
2020-09-01,649.6
2020-09-01,487.2
2020-09-01,0.0
2020-09-01,4093.48
2020-09-01,306.94
2020-09-01,1876.56
2020-09-01,525.48
2020-09-01,3827.42
2020-09-01,2970.44
2020-09-01,-4772.03
2020-09-01,2436.0
2020-09-01,6252.4
2020-09-01,219.26
2020-09-01,4739.76
2020-09-01,1550.0
2020-09-01,3406.92
2020-09-01,120.18
2020-09-01,2267.8
2020-09-01,0.0
2020-09-01,1765.52
2020-09-01,0.99
2020-09-01,201.34
2020-09-01,607.78
2020-09-01,4817.97
2020-09-01,0.0
2020-09-01,0.0
2020-09-01,0.0
2020-10-01,168.0
2020-10-01,6439.6
2020-10-01,6440.3
2020-10-01,6701.05
2020-10-01,120.57
2020-10-01,2610.0
2020-10-01,1740.0
2020-10-01,299.0
2020-10-01,282.23
2020-10-01,3487.04
2020-10-01,313.33
2020-10-01,6902.09
2020-10-01,568.4
2020-10-01,5845.11
2020-10-01,2955.75
2020-10-01,144.0
2020-10-01,1740.0
2020-10-01,141.43
2020-10-01,290.0
2020-10-01,227.04
2020-10-01,0.0
2020-10-01,0.0
2020-10-01,2526.48
2020-10-01,0.0
2020-10-01,736.49
2020-10-01,0.0
2020-10-01,0.0
2020-10-01,0.0
2020-10-01,0.0
2020-10-01,0.0
2020-10-01,3374.43
2020-10-01,0.0
2020-10-01,0.0
2020-10-01,0.0
2020-10-01,1026.43
2020-10-01,4766.66
2020-10-01,176.3
2020-10-01,1067.2
2020-10-01,549.01
2020-10-01,2529.11
2020-10-01,0.0
2020-10-01,290.0
2020-10-01,399.0
2020-10-01,3352.4
2020-10-01,440.8
2020-10-01,44.0
2020-10-01,371.2
2020-10-01,92.95
2020-10-01,1364.66
2020-10-01,64.89
2020-10-01,4801.5
2020-10-01,213.44
2020-10-01,1400.65
2020-10-01,1000.0
2020-10-01,7447.08
2020-10-01,1681.77
2020-10-01,2784.0
2020-10-01,165.02
2020-10-01,4906.8
2020-10-01,75.43
2020-10-01,1941.18
2020-10-01,687.47
2020-10-01,-3406.92
2020-10-01,3406.92
2020-10-01,371.2
2020-10-01,130.13
2020-10-01,809.68
2020-10-01,303.92
2020-10-01,6884.32
2020-10-01,721.52
2020-10-01,0.0
2020-10-01,0.0
2020-10-01,73.86
2020-10-01,6349.2
2020-10-01,144.0
2020-10-01,290.0
2020-10-01,5394.0
2020-10-01,591.6
2020-10-01,369.0
2020-10-01,62.35
2020-10-01,2784.0
2020-10-01,580.0
2020-10-01,1382.84
2020-10-01,8132.8
2020-10-01,69.95
2020-10-01,696.0
2020-10-01,0.0
2020-10-01,1352.58
2020-10-01,261.29
2020-10-01,0.0
2020-10-01,0.0
2020-10-01,121.55
2020-10-01,90.84
2020-10-01,325.77
2020-10-01,877.42
2020-10-01,0.0
2020-10-01,2137.88
2020-10-01,1392.0
2020-10-01,0.0
2020-10-01,3985.27
2020-10-01,427.88
2020-10-01,555.28
2020-10-01,3248.0
2020-10-01,386.72
2020-10-01,0.0
2020-10-01,2258.52
2020-10-01,2320.0
2020-10-01,49.11
2020-10-01,417.6
2020-10-01,643.8
2020-10-01,5220.0
2020-10-01,36.57
2020-10-01,186.12
2020-10-01,291.39
2020-10-01,0.0
2020-10-01,0.0
2020-10-01,0.0
2020-10-01,0.0
2020-10-01,0.0
2020-10-01,103.81
2020-10-01,2784.0
2020-10-01,0.0
2020-10-01,3349.47
2020-10-01,133.47
2020-10-01,4462.58
2020-10-01,0.0
2020-10-01,112.2
2020-10-01,0.0
2020-10-01,410.03
2020-10-01,85.81
2020-10-01,5003.56
2020-10-01,3770.0
2020-10-01,6174.98
2020-10-01,0.0
2020-10-01,7540.0
2020-10-01,459.28
2020-10-01,0.0
2020-10-01,0.0
2020-10-01,899.0
2020-10-01,602.04
2020-10-01,0.0
2020-10-01,240.0
2020-10-01,1148.4
2020-10-01,0.0
2020-10-01,0.0
2020-10-01,108.0
2020-10-01,688.14
2020-10-01,240.0
2020-10-01,0.0
2020-10-01,0.0
2020-10-01,210.0
2020-10-01,267.0
2020-10-01,1602.0
2020-10-01,0.0
2020-10-01,609.0
2020-10-01,2262.0
2020-10-01,237.0
2020-10-01,335.99
2020-10-01,1135.0
2020-10-01,431.52
2020-10-01,0.0
2020-10-01,0.0
2020-10-01,638.0
2020-10-01,177.48
2020-10-01,904.8
2020-10-01,1957.24
2020-10-01,-1200.0
2020-10-01,418.01
2020-10-01,106.52
2020-10-01,945.42
2020-10-01,2815.84
2020-10-01,1774.8
2020-10-01,398.99
2020-10-01,2748.02
2020-10-01,380.48
2020-10-01,1723.65
2020-10-01,2089.9
2020-10-01,6349.2
2020-10-01,8135.85
2020-10-01,357.05
2020-10-01,83.22
2020-10-01,580.0
2020-10-01,3950.01
2020-10-01,0.0
2020-10-01,119.02
2020-10-01,0.0
2020-10-01,4593.6
2020-10-01,0.0
2020-10-01,0.0
2020-10-01,1383.3
2020-10-01,0.0
2020-10-01,0.0
2020-10-01,0.0
2020-10-01,206.1
2020-10-01,654.24
2020-10-01,1666.75
2020-10-01,5036.49
2020-10-01,698.61
2020-10-01,2267.8
2020-10-01,2954.64
2020-10-01,65.51
2020-10-01,2472.09
2020-10-01,92.01
2020-10-01,0.0
2020-10-01,1365.01
2020-10-01,380.0
2020-10-01,3712.0
2020-10-01,208.8
2020-10-01,0.0
2020-10-01,57.07
2020-10-01,1190.0
2020-10-01,0.0
2020-10-01,0.0
2020-10-01,1423.44
2020-10-01,1592.68
2020-10-01,335.16
2020-10-01,0.0
2020-10-01,1077.06
2020-10-01,1310.8
2020-10-01,126.61
2020-10-01,4640.0
2020-10-01,4640.0
2020-10-01,2204.0
2020-10-01,51.04
2020-10-01,0.0
2020-10-01,0.0
2020-10-01,0.0
2020-10-01,823.6
2020-10-01,0.0
2020-10-01,0.0
2020-10-01,0.0
2020-10-01,1451.05
2020-10-01,1290.0
2020-10-01,0.0
2020-10-01,3196.35
2020-10-01,0.0
2020-10-01,97.52
2020-10-01,290.0
2020-10-01,2010.41
2020-10-01,3224.8
2020-10-01,-350.0
2020-10-01,4695.69
2020-10-01,238.5
2020-10-01,0.0
2020-10-01,0.0
2020-10-01,0.0
2020-10-01,0.0
2020-10-01,199.0
2020-10-01,0.0
2020-10-01,0.0
2020-10-01,0.0
2020-10-01,207.95
2020-10-01,208.28
2020-10-01,6032.0
2020-10-01,280.56
2020-10-01,167.85
2020-10-01,0.0
2020-10-01,0.0
2020-10-01,192.0
2020-10-01,108.0
2020-10-01,0.0
2020-10-01,0.0
2020-10-01,0.0
2020-11-01,568.4
2020-11-01,365.4
2020-11-01,6439.6
2020-11-01,6440.3
